"city","year","type","value"
"Manchester","2001","RCI",0.238775
"Manchester","2001","RCI",0.239077
"Manchester","2001","RCI",0.23669
"Manchester","2001","RCI",0.237965
"Manchester","2001","RCI",0.237807
"Manchester","2001","RCI",0.238324
"Manchester","2001","RCI",0.237178
"Manchester","2001","RCI",0.237005
"Manchester","2001","RCI",0.236652
"Manchester","2001","RCI",0.235237
"Manchester","2001","RCI",0.235327
"Manchester","2001","RCI",0.237276
"Manchester","2001","RCI",0.237625
"Manchester","2001","RCI",0.238497
"Manchester","2001","RCI",0.238099
"Manchester","2001","RCI",0.23704
"Manchester","2001","RCI",0.23706
"Manchester","2001","RCI",0.236888
"Manchester","2001","RCI",0.23667
"Manchester","2001","RCI",0.237555
"Manchester","2001","RCI",0.238481
"Manchester","2001","RCI",0.236937
"Manchester","2001","RCI",0.237046
"Manchester","2001","RCI",0.236259
"Manchester","2001","RCI",0.236585
"Manchester","2001","RCI",0.237343
"Manchester","2001","RCI",0.23824
"Manchester","2001","RCI",0.237951
"Manchester","2001","RCI",0.237782
"Manchester","2001","RCI",0.238016
"Manchester","2001","RCI",0.236008
"Manchester","2001","RCI",0.235641
"Manchester","2001","RCI",0.240747
"Manchester","2001","RCI",0.239121
"Manchester","2001","RCI",0.239225
"Manchester","2001","RCI",0.237357
"Manchester","2001","RCI",0.237783
"Manchester","2001","RCI",0.23683
"Manchester","2001","RCI",0.23814
"Manchester","2001","RCI",0.236944
"Manchester","2001","RCI",0.237344
"Manchester","2001","RCI",0.236675
"Manchester","2001","RCI",0.23772
"Manchester","2001","RCI",0.236837
"Manchester","2001","RCI",0.237597
"Manchester","2001","RCI",0.23718
"Manchester","2001","RCI",0.237621
"Manchester","2001","RCI",0.236698
"Manchester","2001","RCI",0.237199
"Manchester","2001","RCI",0.238499
"Manchester","2001","RCI",0.238387
"Manchester","2001","RCI",0.238093
"Manchester","2001","RCI",0.237013
"Manchester","2001","RCI",0.238826
"Manchester","2001","RCI",0.236036
"Manchester","2001","RCI",0.236425
"Manchester","2001","RCI",0.233328
"Manchester","2001","RCI",0.236093
"Manchester","2001","RCI",0.236441
"Manchester","2001","RCI",0.235601
"Manchester","2001","RCI",0.23461
"Manchester","2001","RCI",0.236293
"Manchester","2001","RCI",0.237986
"Manchester","2001","RCI",0.235522
"Manchester","2001","RCI",0.234406
"Manchester","2001","RCI",0.234987
"Manchester","2001","RCI",0.236071
"Manchester","2001","RCI",0.235525
"Manchester","2001","RCI",0.235448
"Manchester","2001","RCI",0.23476
