"city","year","type","value"
"Edinburgh","2001","RCI",0.139424
"Edinburgh","2001","RCI",0.135603
"Edinburgh","2001","RCI",0.134914
"Edinburgh","2001","RCI",0.138531
"Edinburgh","2001","RCI",0.13523
"Edinburgh","2001","RCI",0.133899
"Edinburgh","2001","RCI",0.137242
"Edinburgh","2001","RCI",0.134322
"Edinburgh","2001","RCI",0.136323
"Edinburgh","2001","RCI",0.139209
"Edinburgh","2001","RCI",0.142452
"Edinburgh","2001","RCI",0.140304
"Edinburgh","2001","RCI",0.140812
"Edinburgh","2001","RCI",0.142207
"Edinburgh","2001","RCI",0.139231
"Edinburgh","2001","RCI",0.140742
"Edinburgh","2001","RCI",0.135344
"Edinburgh","2001","RCI",0.141281
"Edinburgh","2001","RCI",0.137511
"Edinburgh","2001","RCI",0.132947
"Edinburgh","2001","RCI",0.130587
"Edinburgh","2001","RCI",0.138051
"Edinburgh","2001","RCI",0.138187
"Edinburgh","2001","RCI",0.138412
"Edinburgh","2001","RCI",0.137884
"Edinburgh","2001","RCI",0.133867
"Edinburgh","2001","RCI",0.135022
"Edinburgh","2001","RCI",0.133198
"Edinburgh","2001","RCI",0.140188
"Edinburgh","2001","RCI",0.138271
"Edinburgh","2001","RCI",0.133164
"Edinburgh","2001","RCI",0.139543
"Edinburgh","2001","RCI",0.135254
"Edinburgh","2001","RCI",0.13479
"Edinburgh","2001","RCI",0.131843
"Edinburgh","2001","RCI",0.137321
"Edinburgh","2001","RCI",0.136699
"Edinburgh","2001","RCI",0.139122
"Edinburgh","2001","RCI",0.14004
"Edinburgh","2001","RCI",0.13539
"Edinburgh","2001","RCI",0.129533
"Edinburgh","2001","RCI",0.132968
"Edinburgh","2001","RCI",0.129181
"Edinburgh","2001","RCI",0.133892
"Edinburgh","2001","RCI",0.135348
"Edinburgh","2001","RCI",0.137961
"Edinburgh","2001","RCI",0.135498
"Edinburgh","2001","RCI",0.140079
"Edinburgh","2001","RCI",0.14241
"Edinburgh","2001","RCI",0.133445
"Edinburgh","2001","RCI",0.133681
"Edinburgh","2001","RCI",0.138078
"Edinburgh","2001","RCI",0.13781
"Edinburgh","2001","RCI",0.140854
"Edinburgh","2001","RCI",0.137925
"Edinburgh","2001","RCI",0.143313
"Edinburgh","2001","RCI",0.138688
"Edinburgh","2001","RCI",0.135945
"Edinburgh","2001","RCI",0.138417
"Edinburgh","2001","RCI",0.134913
"Edinburgh","2001","RCI",0.135343
"Edinburgh","2001","RCI",0.13769
"Edinburgh","2001","RCI",0.133286
"Edinburgh","2001","RCI",0.139186
"Edinburgh","2001","RCI",0.13137
"Edinburgh","2001","RCI",0.13557
"Edinburgh","2001","RCI",0.137056
"Edinburgh","2001","RCI",0.140493
"Edinburgh","2001","RCI",0.137158
"Edinburgh","2001","RCI",0.135621
"Edinburgh","2001","RCI",0.130587
"Edinburgh","2001","RCI",0.131426
"Edinburgh","2001","RCI",0.136234
"Edinburgh","2001","RCI",0.137407
"Edinburgh","2001","RCI",0.137939
"Edinburgh","2001","RCI",0.130102
"Edinburgh","2001","RCI",0.13619
"Edinburgh","2001","RCI",0.135698
"Edinburgh","2001","RCI",0.134581
"Edinburgh","2001","RCI",0.140467
"Edinburgh","2001","RCI",0.137134
"Edinburgh","2001","RCI",0.138895
"Edinburgh","2001","RCI",0.130246
"Edinburgh","2001","RCI",0.135055
"Edinburgh","2001","RCI",0.139054
"Edinburgh","2001","RCI",0.135201
"Edinburgh","2001","RCI",0.135778
"Edinburgh","2001","RCI",0.136037
"Edinburgh","2001","RCI",0.133338
"Edinburgh","2001","RCI",0.13264
"Edinburgh","2001","RCI",0.139162
"Edinburgh","2001","RCI",0.137158
"Edinburgh","2001","RCI",0.137983
"Edinburgh","2001","RCI",0.133313
"Edinburgh","2001","RCI",0.133996
"Edinburgh","2001","RCI",0.137135
"Edinburgh","2001","RCI",0.143162
"Edinburgh","2001","RCI",0.135379
"Edinburgh","2001","RCI",0.136487
"Edinburgh","2001","RCI",0.136186
"Edinburgh","2001","RCI",0.137673
"Edinburgh","2001","RCI",0.137292
"Edinburgh","2001","RCI",0.142661
"Edinburgh","2001","RCI",0.14398
"Edinburgh","2001","RCI",0.13621
"Edinburgh","2001","RCI",0.131053
"Edinburgh","2001","RCI",0.138073
"Edinburgh","2001","RCI",0.143249
"Edinburgh","2001","RCI",0.14054
"Edinburgh","2001","RCI",0.140419
"Edinburgh","2001","RCI",0.133974
"Edinburgh","2001","RCI",0.141716
"Edinburgh","2001","RCI",0.137895
"Edinburgh","2001","RCI",0.137175
"Edinburgh","2001","RCI",0.137303
"Edinburgh","2001","RCI",0.134452
"Edinburgh","2001","RCI",0.136063
"Edinburgh","2001","RCI",0.134956
"Edinburgh","2001","RCI",0.13002
"Edinburgh","2001","RCI",0.135266
"Edinburgh","2001","RCI",0.132856
"Edinburgh","2001","RCI",0.13111
"Edinburgh","2001","RCI",0.1305
"Edinburgh","2001","RCI",0.138779
"Edinburgh","2001","RCI",0.129038
"Edinburgh","2001","RCI",0.135674
"Edinburgh","2001","RCI",0.136478
"Edinburgh","2001","RCI",0.137843
"Edinburgh","2001","RCI",0.132063
"Edinburgh","2001","RCI",0.136782
"Edinburgh","2001","RCI",0.132666
"Edinburgh","2001","RCI",0.135232
"Edinburgh","2001","RCI",0.135829
"Edinburgh","2001","RCI",0.140552
"Edinburgh","2001","RCI",0.133474
"Edinburgh","2001","RCI",0.140262
"Edinburgh","2001","RCI",0.133704
"Edinburgh","2001","RCI",0.140942
"Edinburgh","2001","RCI",0.13637
"Edinburgh","2001","RCI",0.136367
